Date,Open,High,Low,Close,Adj Close,Volume
2014-09-30,11370.349609,11533.950195,11367.450195,11418.299805,11418.299805,308100
2014-10-01,11407.750000,11471.250000,11363.150391,11373.250000,11373.250000,212600
2014-10-07,11359.500000,11419.599609,11233.250000,11246.900391,11246.900391,239600
2014-10-08,11224.349609,11292.150391,11188.150391,11226.349609,11226.349609,208400
2014-10-09,11278.900391,11425.549805,11278.900391,11407.900391,11407.900391,220800
2014-10-10,11354.650391,11377.000000,11218.049805,11230.799805,11230.799805,229800
2014-10-13,11188.250000,11299.849609,11147.299805,11284.599609,11284.599609,196700
2014-10-14,11323.849609,11355.750000,11249.099609,11269.700195,11269.700195,220500
2014-10-15,null,null,null,null,null,null
2014-10-16,11215.549805,11293.549805,10940.849609,10983.700195,10983.700195,239800
2014-10-17,11005.349609,11105.099609,10943.750000,11070.750000,11070.750000,216100
2014-10-20,11244.000000,11280.150391,11181.849609,11230.450195,11230.450195,208600
2014-10-21,11255.950195,11353.099609,11255.950195,11319.750000,11319.750000,207500
2014-10-22,11405.299805,11443.849609,11392.500000,11432.799805,11432.799805,177200
2014-10-27,11574.750000,11581.099609,11459.700195,11475.150391,11475.150391,169500
2014-10-28,11486.400391,11552.500000,11486.400391,11536.950195,11536.950195,160900
2014-10-29,11590.500000,11624.000000,11548.549805,11590.000000,11590.000000,188700
2014-10-30,11576.400391,11664.150391,11561.549805,11656.900391,11656.900391,309000
2014-10-31,11722.250000,11844.799805,11722.250000,11841.099609,11841.099609,288000
2014-11-03,11849.599609,11970.250000,11849.599609,11958.299805,11958.299805,307000
2014-11-05,11999.650391,12071.450195,11960.650391,11977.250000,11977.250000,331500
2014-11-07,12009.650391,12011.650391,11905.849609,11995.799805,11995.799805,275200
2014-11-10,12040.349609,12084.099609,11958.349609,12000.099609,12000.099609,243000
2014-11-11,12029.950195,12098.750000,11979.400391,12090.549805,12090.549805,287100
2014-11-12,12121.400391,12229.250000,12121.400391,12167.349609,12167.349609,279700
2014-11-13,12212.500000,12227.700195,12045.750000,12089.700195,12089.700195,258200
2014-11-14,12121.349609,12216.250000,12115.000000,12198.599609,12198.599609,230800
2014-11-17,12208.250000,12273.450195,12198.849609,12268.750000,12268.750000,227600
2014-11-18,12293.750000,12398.150391,12293.750000,12348.349609,12348.349609,255800
2014-11-19,12380.400391,12459.150391,12200.150391,12259.099609,12259.099609,252300
2014-11-20,12280.000000,12319.200195,12176.750000,12254.049805,12254.049805,207500
2014-11-21,12269.000000,12333.150391,12245.549805,12253.950195,12253.950195,229700
2014-11-24,12300.349609,12349.549805,12273.200195,12297.900391,12297.900391,195700
2014-11-25,12305.700195,12314.200195,12039.349609,12124.349609,12124.349609,351900
2014-11-26,12102.349609,12209.099609,12078.450195,12180.450195,12180.450195,244500
2014-11-27,12180.799805,12267.400391,12180.799805,12248.299805,12248.299805,367500
2014-11-28,12281.549805,12434.549805,12281.549805,12389.250000,12389.250000,304400
2014-12-01,12402.900391,12449.599609,12352.000000,12360.150391,12360.150391,259400
2014-12-02,12333.099609,12489.150391,12325.549805,12482.400391,12482.400391,279600
2014-12-03,12523.750000,12705.799805,12523.750000,12672.849609,12672.849609,316300
2014-12-04,12718.000000,12755.700195,12623.250000,12736.700195,12736.700195,282300
2014-12-05,12754.700195,12812.349609,12644.250000,12667.799805,12667.799805,274900
2014-12-08,12682.950195,12693.750000,12500.400391,12528.700195,12528.700195,266700
2014-12-09,12510.849609,12565.950195,12306.049805,12324.450195,12324.450195,252200
2014-12-10,12307.000000,12458.799805,12307.000000,12439.400391,12439.400391,0
2014-12-11,12414.299805,12454.500000,12281.049805,12330.049805,12330.049805,0
2014-12-12,12367.150391,12412.400391,12180.700195,12191.299805,12191.299805,269900
2014-12-15,12119.200195,12224.099609,12098.099609,12133.549805,12133.549805,0
2014-12-16,12065.650391,12114.099609,11798.049805,11825.549805,11825.549805,0
2014-12-17,11771.599609,11875.750000,11470.000000,11777.799805,11777.799805,0
2014-12-18,11921.799805,12140.049805,11921.799805,12126.000000,12126.000000,0
2014-12-19,12239.349609,12296.799805,12178.049805,12197.299805,12197.299805,273000
2014-12-22,12219.150391,12312.200195,12207.700195,12301.150391,12301.150391,0
2014-12-23,12323.349609,12368.849609,12184.200195,12228.799805,12228.799805,0
2014-12-24,12231.950195,12288.700195,12193.849609,12240.099609,12240.099609,0
2014-12-26,12264.450195,12324.750000,12213.849609,12304.150391,12304.150391,0
2014-12-29,12346.599609,12460.700195,12346.599609,12410.250000,12410.250000,0
2014-12-30,12432.599609,12474.700195,12400.049805,12470.950195,12470.950195,0
2014-12-31,12448.950195,12591.849609,12448.950195,12583.849609,12583.849609,0
2015-01-01,null,null,null,null,null,null
2015-01-02,12638.299805,12762.000000,12638.299805,12699.799805,12699.799805,0
2015-01-05,12707.799805,12798.150391,12694.900391,12710.700195,12710.700195,0
2015-01-06,12646.400391,12646.400391,12304.400391,12325.700195,12325.700195,0
2015-01-07,12341.000000,12408.250000,12212.500000,12360.900391,12360.900391,0
2015-01-08,12479.900391,12583.549805,12479.900391,12575.900391,12575.900391,0
2015-01-09,null,null,null,null,null,null
2015-01-12,12598.400391,12661.500000,12555.849609,12642.549805,12642.549805,0
2015-01-13,12679.650391,12717.750000,12601.349609,12643.950195,12643.950195,0
2015-01-14,12675.650391,12726.150391,12578.099609,12616.750000,12616.750000,0
2015-01-15,12783.500000,12837.000000,12705.950195,12792.450195,12792.450195,0
2015-01-16,12805.650391,12924.400391,12758.599609,12868.849609,12868.849609,0
2015-01-19,12893.450195,12979.799805,12893.450195,12903.900391,12903.900391,0
2015-01-20,12945.849609,13011.400391,12939.549805,12949.849609,12949.849609,0
2015-01-21,12988.150391,13033.299805,12908.200195,12961.799805,12961.799805,0
2015-01-22,12959.099609,13041.049805,12925.450195,12988.950195,12988.950195,0
2015-01-23,null,null,null,null,null,null
2015-01-27,13080.849609,13147.849609,13045.599609,13143.799805,13143.799805,0
2015-01-28,13137.500000,13282.049805,13132.650391,13220.099609,13220.099609,0
2015-01-29,13228.799805,13241.349609,13146.950195,13179.099609,13179.099609,0
2015-01-30,null,null,null,null,null,null
2015-02-02,13135.049805,13229.950195,13130.599609,13207.650391,13207.650391,0
2015-02-03,13260.599609,13273.549805,13086.099609,13101.849609,13101.849609,0
2015-02-04,13159.450195,13159.450195,13026.500000,13055.849609,13055.849609,0
2015-02-05,13061.349609,13112.500000,12825.500000,12863.450195,12863.450195,0
2015-02-06,null,null,null,null,null,null
2015-02-09,12668.250000,12668.250000,12512.000000,12531.750000,12531.750000,0
2015-02-10,12483.799805,12720.500000,12452.000000,12616.549805,12616.549805,0
2015-02-11,12674.549805,12864.599609,12674.549805,12842.900391,12842.900391,0
2015-02-12,12908.500000,13011.349609,12895.500000,12995.049805,12995.049805,0
2015-02-13,13043.950195,13123.549805,13023.299805,13100.799805,13100.799805,0
2015-02-16,null,null,null,null,null,null
2015-02-18,13103.849609,13185.450195,13080.049805,13174.299805,13174.299805,0
2015-02-19,13234.250000,13251.450195,13067.549805,13202.349609,13202.349609,0
2015-02-20,13253.700195,13281.349609,13148.400391,13200.400391,13200.400391,231600
2015-02-23,13244.349609,13253.150391,13038.200195,13070.950195,13070.950195,0
2015-02-24,13098.150391,13101.900391,12984.000000,13022.950195,13022.950195,0
2015-02-25,13074.599609,13112.299805,12988.200195,13002.099609,13002.099609,0
2015-02-26,13016.349609,13016.349609,12816.750000,12851.400391,12851.400391,0
2015-02-27,12897.700195,13119.049805,12897.700195,13113.299805,13113.299805,0
2015-02-28,null,null,null,null,null,null
2015-03-02,13207.099609,13330.049805,13141.299805,13322.200195,13322.200195,0
2015-03-03,13358.549805,13434.400391,13338.349609,13425.349609,13425.349609,0
2015-03-04,13515.700195,13521.650391,13207.299805,13242.900391,13242.900391,0
2015-03-05,13279.250000,13365.000000,13236.900391,13349.500000,13349.500000,245800
2015-03-09,13291.750000,13314.599609,13158.650391,13175.250000,13175.250000,0
2015-03-10,13211.150391,13286.049805,13131.099609,13177.799805,13177.799805,0
2015-03-11,13202.349609,13232.250000,13108.250000,13128.750000,13128.750000,0
2015-03-12,13187.700195,13341.900391,13187.700195,13334.000000,13334.000000,0
2015-03-13,13422.599609,13432.549805,13133.900391,13155.200195,13155.200195,268200
2015-03-16,13193.750000,13194.549805,13044.599609,13105.250000,13105.250000,0
2015-03-17,13166.799805,13275.900391,13135.400391,13233.000000,13233.000000,0
2015-03-18,13291.799805,13326.700195,13215.650391,13255.150391,13255.150391,0
2015-03-19,13358.400391,13398.950195,13183.900391,13207.299805,13207.299805,0
2015-03-20,13234.200195,13234.200195,12998.400391,13012.900391,13012.900391,0
2015-03-23,13028.799805,13031.450195,12874.349609,12907.549805,12907.549805,0
2015-03-24,12912.450195,12953.500000,12824.799805,12867.250000,12867.250000,0
2015-03-25,12898.200195,12915.650391,12854.799805,12883.700195,12883.700195,0
2015-03-26,12848.849609,12882.799805,12754.950195,12767.799805,12767.799805,0
2015-03-27,null,null,null,null,null,null
2015-03-30,12837.150391,12947.500000,12814.900391,12939.099609,12939.099609,0
2015-03-31,13007.450195,13063.549805,12946.599609,13001.250000,13001.250000,0
2015-04-01,null,null,null,null,null,null
2015-04-06,13196.099609,13282.349609,13154.200195,13274.150391,13274.150391,0
2015-04-07,13322.599609,13398.450195,13247.400391,13389.750000,13389.750000,0
2015-04-08,13463.900391,13517.650391,13438.750000,13494.000000,13494.000000,0
2015-04-09,13570.049805,13572.150391,13440.650391,13526.500000,13526.500000,0
2015-04-10,null,null,null,null,null,null
2015-04-13,null,null,null,null,null,null
2015-04-15,13701.750000,13738.700195,13533.099609,13564.500000,13564.500000,0
2015-04-16,13592.400391,13606.000000,13357.299805,13468.849609,13468.849609,0
2015-04-17,null,null,null,null,null,null
2015-04-20,13280.799805,13281.250000,12852.349609,12942.450195,12942.450195,0
2015-04-21,12961.000000,12996.549805,12810.400391,12846.250000,12846.250000,0
2015-04-22,12897.099609,12938.450195,12711.450195,12878.650391,12878.650391,0
2015-04-23,12955.549805,13016.900391,12867.799805,12886.750000,12886.750000,0
2015-04-24,null,null,null,null,null,null
2015-04-27,12689.799805,12694.349609,12336.049805,12368.549805,12368.549805,0
2015-04-28,12343.750000,12595.099609,12298.849609,12577.299805,12577.299805,0
2015-04-29,12616.549805,12682.500000,12583.250000,12646.599609,12646.599609,0
2015-04-30,null,null,null,null,null,null
2015-05-04,12775.950195,12967.750000,12775.950195,12948.599609,12948.599609,0
2015-05-05,12961.450195,13044.150391,12949.599609,13007.700195,13007.700195,0
2015-05-06,12969.549805,13012.349609,12525.700195,12553.799805,12553.799805,0
2015-05-07,12541.799805,12541.799805,12222.849609,12319.450195,12319.450195,0
2015-05-08,null,null,null,null,null,null
2015-05-11,12602.150391,12774.400391,12602.150391,12769.000000,12769.000000,0
2015-05-12,12791.200195,12791.200195,12543.950195,12561.799805,12561.799805,0
2015-05-13,12666.849609,12783.849609,12604.950195,12757.650391,12757.650391,0
2015-05-14,12764.299805,12940.549805,12697.750000,12933.150391,12933.150391,0
2015-05-15,null,null,null,null,null,null
2015-05-18,13009.900391,13084.099609,13001.799805,13070.250000,13070.250000,0
2015-05-19,13068.500000,13149.099609,13022.000000,13066.950195,13066.950195,0
2015-05-20,13122.349609,13148.349609,13043.799805,13063.000000,13063.000000,0
2015-05-21,13100.900391,13112.400391,12982.099609,13045.299805,13045.299805,0
2015-05-22,null,null,null,null,null,null
2015-05-25,13094.099609,13155.799805,13073.750000,13092.950195,13092.950195,0
2015-05-26,13114.450195,13144.049805,13051.000000,13092.799805,13092.799805,0
2015-05-27,13027.349609,13105.900391,13005.299805,13095.599609,13095.599609,0
2015-05-28,13120.099609,13140.599609,12975.549805,13037.349609,13037.349609,0
2015-05-29,13078.250000,13198.250000,13058.000000,13180.750000,13180.750000,0
2015-06-01,13149.650391,13223.400391,13146.000000,13180.049805,13180.049805,0
2015-06-02,13200.450195,13205.099609,12878.900391,12893.900391,12893.900391,0
2015-06-03,12900.700195,12900.700195,12454.900391,12697.450195,12697.450195,0
2015-06-04,12724.349609,12744.450195,12572.849609,12697.400391,12697.400391,0
2015-06-05,12662.950195,12796.700195,12638.799805,12721.000000,12721.000000,0
2015-06-08,12742.549805,12742.549805,12495.450195,12524.650391,12524.650391,0
2015-06-09,12495.849609,12554.250000,12408.549805,12477.400391,12477.400391,0
2015-06-10,12499.250000,12643.250000,12499.250000,12614.750000,12614.750000,0
2015-06-11,12690.450195,12706.799805,12396.150391,12402.150391,12402.150391,0
2015-06-12,12389.849609,12429.650391,12326.700195,12410.250000,12410.250000,0
2015-06-15,12447.349609,12520.000000,12413.349609,12433.500000,12433.500000,0
2015-06-16,12441.650391,12500.750000,12348.549805,12476.849609,12476.849609,0
2015-06-17,12547.299805,12718.150391,12522.500000,12670.200195,12670.200195,0
2015-06-18,12704.799805,12771.400391,12704.799805,12762.299805,12762.299805,0
2015-06-19,12816.000000,12883.750000,12802.599609,12847.000000,12847.000000,191900
2015-06-22,12899.599609,13057.950195,12882.099609,13046.200195,13046.200195,0
2015-06-23,13086.650391,13161.700195,13030.000000,13088.150391,13088.150391,0
2015-06-24,13116.599609,13116.700195,12929.299805,12961.900391,12961.900391,0
2015-06-25,12942.900391,13066.200195,12926.349609,13053.099609,13053.099609,0
2015-06-26,13029.500000,13076.349609,12962.099609,13066.250000,13066.250000,0
2015-06-29,12794.950195,12867.700195,12700.450195,12863.650391,12863.650391,0
2015-06-30,12867.250000,13020.599609,12867.250000,13009.650391,13009.650391,0
2015-07-01,13049.349609,13237.349609,13049.349609,13204.400391,13204.400391,0
2015-07-02,13263.750000,13374.250000,13263.750000,13313.900391,13313.900391,0
2015-07-03,13344.700195,13400.299805,13248.450195,13279.950195,13279.950195,0
2015-07-06,13109.150391,13420.450195,13094.549805,13414.200195,13414.200195,0
2015-07-07,13467.849609,13521.900391,13403.400391,13475.700195,13475.700195,0
2015-07-08,13371.500000,13473.400391,13233.349609,13308.500000,13308.500000,0
2015-07-09,13346.000000,13379.150391,13244.849609,13261.150391,13261.150391,0
2015-07-10,13322.799805,13351.099609,13221.599609,13260.400391,13260.400391,0
2015-07-13,13307.349609,13438.450195,13297.349609,13433.450195,13433.450195,0
2015-07-14,13469.250000,13520.000000,13431.099609,13469.750000,13469.750000,0
2015-07-15,13503.299805,13567.200195,13484.549805,13513.349609,13513.349609,0
2015-07-16,13554.000000,13692.049805,13554.000000,13680.900391,13680.900391,0
2015-07-17,13733.549805,13771.099609,13676.250000,13725.849609,13725.849609,0
2015-07-20,13769.950195,13781.450195,13711.900391,13759.799805,13759.799805,0
2015-07-21,13783.750000,13791.900391,13498.250000,13527.799805,13527.799805,0
2015-07-22,13525.150391,13672.549805,13512.950195,13663.799805,13663.799805,0
2015-07-23,13714.250000,13756.599609,13673.599609,13687.000000,13687.000000,0
2015-07-24,13710.549805,13742.750000,13568.299805,13584.549805,13584.549805,0
2015-07-27,13570.099609,13570.099609,13402.150391,13411.549805,13411.549805,0
2015-07-28,13461.400391,13470.299805,13336.150391,13349.650391,13349.650391,0
2015-07-29,13402.049805,13473.950195,13374.349609,13457.349609,13457.349609,0
2015-07-30,13525.049805,13613.799805,13517.799805,13568.150391,13568.150391,0
2015-07-31,13612.450195,13759.849609,13612.450195,13728.650391,13728.650391,0
2015-08-03,13771.650391,13895.799805,13766.549805,13831.799805,13831.799805,0
2015-08-04,13891.299805,14046.349609,13831.349609,14029.849609,14029.849609,0
2015-08-05,14118.450195,14215.599609,14118.450195,14149.849609,14149.849609,0
2015-08-06,14191.000000,14203.849609,14094.450195,14137.400391,14137.400391,0
2015-08-07,14151.950195,14197.299805,14092.200195,14114.950195,14114.950195,0
2015-08-10,14159.799805,14237.599609,14058.849609,14100.750000,14100.750000,0
2015-08-11,14154.299805,14165.799805,13919.599609,14007.750000,14007.750000,0
2015-08-12,13971.700195,13971.700195,13655.950195,13684.900391,13684.900391,0
2015-08-13,13757.349609,13859.450195,13597.650391,13636.950195,13636.950195,0
2015-08-14,13721.099609,13931.000000,13671.549805,13917.099609,13917.099609,0
2015-08-17,13961.849609,14005.799805,13813.349609,13977.349609,13977.349609,0
2015-08-18,14049.700195,14106.349609,13963.500000,14048.750000,14048.750000,0
2015-08-19,14064.299805,14145.799805,14007.950195,14076.700195,14076.700195,0
2015-08-20,14074.450195,14113.650391,13821.849609,13831.750000,13831.750000,0
2015-08-21,13696.650391,13762.400391,13551.150391,13749.150391,13749.150391,0
2015-08-24,13315.349609,13315.349609,12492.549805,12543.150391,12543.150391,0
2015-08-25,12715.349609,12842.700195,12154.849609,12790.900391,12790.900391,0
2015-08-26,12775.450195,12966.400391,12582.700195,12756.099609,12756.099609,0
2015-08-27,12989.799805,13123.500000,12927.400391,13105.299805,13105.299805,0
2015-08-28,13240.650391,13311.450195,13049.950195,13134.299805,13134.299805,0
2015-08-31,13128.549805,13201.200195,13006.900391,13059.099609,13059.099609,0
2015-09-01,12951.150391,13064.299805,12687.750000,12787.099609,12787.099609,0
2015-09-02,12892.099609,12926.950195,12718.900391,12735.200195,12735.200195,0
2015-09-03,12836.599609,12925.400391,12819.000000,12876.799805,12876.799805,0
2015-09-04,12880.950195,12880.950195,12486.500000,12591.799805,12591.799805,270200
2015-09-07,12631.400391,12658.650391,12308.799805,12319.099609,12319.099609,0
2015-09-08,12355.950195,12464.349609,12133.750000,12397.900391,12397.900391,0
2015-09-09,12584.099609,12697.799805,12569.349609,12648.500000,12648.500000,0
2015-09-10,12489.700195,12705.049805,12379.750000,12670.000000,12670.000000,0
2015-09-11,12761.700195,12832.049805,12668.200195,12709.200195,12709.200195,0
2015-09-14,12788.950195,12890.799805,12737.099609,12884.700195,12884.700195,0
2015-09-15,12903.549805,12949.400391,12757.549805,12785.150391,12785.150391,0
2015-09-16,null,null,null,null,null,null
2015-09-18,12807.650391,12901.450195,12739.150391,12757.150391,12757.150391,0
2015-09-21,12692.900391,12847.450195,12669.950195,12831.450195,12831.450195,0
2015-09-22,12915.950195,12927.700195,12609.950195,12655.150391,12655.150391,0
2015-09-23,12530.799805,12762.200195,12506.950195,12735.400391,12735.400391,0
2015-09-24,null,null,null,null,null,null
2015-09-28,12792.849609,12851.700195,12714.250000,12727.250000,12727.250000,0
2015-09-29,12591.200195,12813.049805,12534.650391,12741.049805,12741.049805,0
2015-09-30,12847.599609,12993.250000,12834.799805,12984.500000,12984.500000,0
2015-10-01,null,null,null,null,null,null
2015-10-05,13099.349609,13291.099609,13099.349609,13272.099609,13272.099609,0
2015-10-06,13346.450195,13376.750000,13278.150391,13335.099609,13335.099609,0
2015-10-07,13355.450195,13395.349609,13315.799805,13352.200195,13352.200195,0
2015-10-08,13384.700195,13384.700195,13213.950195,13266.150391,13266.150391,0
2015-10-09,13354.349609,13394.400391,13218.049805,13255.500000,13255.500000,0
2015-10-12,13299.000000,13318.150391,13212.450195,13243.400391,13243.400391,0
2015-10-13,13269.349609,13274.750000,13170.500000,13245.400391,13245.400391,0
2015-10-14,13244.849609,13285.549805,13200.700195,13225.900391,13225.900391,0
2015-10-15,13285.349609,13304.849609,13247.049805,13266.299805,13266.299805,0
2015-10-16,13328.799805,13337.250000,13270.200195,13332.099609,13332.099609,0
2015-10-19,13381.000000,13450.049805,13361.799805,13439.700195,13439.700195,0
2015-10-20,13483.400391,13533.700195,13432.250000,13486.549805,13486.549805,0
2015-10-21,13520.650391,13558.450195,13408.700195,13464.549805,13464.549805,0
2015-10-23,13569.400391,13570.150391,13418.750000,13428.200195,13428.200195,0
2015-10-26,13479.000000,13479.000000,13337.400391,13363.450195,13363.450195,0
2015-10-27,13346.099609,13382.299805,13329.650391,13373.549805,13373.549805,0
2015-10-28,13361.049805,13392.700195,13259.599609,13317.400391,13317.400391,0
2015-10-29,13326.849609,13337.500000,13246.549805,13262.450195,13262.450195,0
2015-10-30,13303.000000,13362.849609,13201.099609,13238.500000,13238.500000,0
2015-11-02,13254.400391,13256.650391,13105.799805,13206.549805,13206.549805,0
2015-11-03,13276.900391,13286.400391,13212.799805,13263.799805,13263.799805,0
2015-11-04,13322.950195,13351.700195,13255.049805,13270.549805,13270.549805,0
2015-11-05,13271.950195,13271.950195,13060.000000,13076.349609,13076.349609,0
2015-11-06,null,null,null,null,null,null
2015-11-09,null,null,null,null,null,null
2015-11-10,null,null,null,null,null,null
2015-11-13,null,null,null,null,null,null
2015-11-16,null,null,null,null,null,null
2015-11-17,null,null,null,null,null,null
2015-11-18,null,null,null,null,null,null
2015-11-19,null,null,null,null,null,null
2015-11-20,null,null,null,null,null,null
2015-11-23,null,null,null,null,null,null
2015-11-24,null,null,null,null,null,null
2015-11-26,null,null,null,null,null,null
2015-11-27,null,null,null,null,null,null
2015-11-30,null,null,null,null,null,null
2015-12-01,null,null,null,null,null,null
2015-12-02,null,null,null,null,null,null
2015-12-03,null,null,null,null,null,null
2015-12-04,null,null,null,null,null,null
2015-12-07,null,null,null,null,null,null
2015-12-08,null,null,null,null,null,null
2015-12-09,null,null,null,null,null,null
2015-12-10,null,null,null,null,null,null
2015-12-11,null,null,null,null,null,null
2015-12-14,null,null,null,null,null,null
2015-12-15,null,null,null,null,null,null
2015-12-16,null,null,null,null,null,null
2015-12-17,null,null,null,null,null,null
2015-12-18,null,null,null,null,null,null
2015-12-21,null,null,null,null,null,null
2015-12-22,null,null,null,null,null,null
2015-12-23,null,null,null,null,null,null
2015-12-24,null,null,null,null,null,null
2015-12-28,null,null,null,null,null,null
2015-12-29,null,null,null,null,null,null
2015-12-30,null,null,null,null,null,null
2015-12-31,null,null,null,null,null,null
2016-01-01,null,null,null,null,null,null
2016-01-04,null,null,null,null,null,null
2016-01-05,null,null,null,null,null,null
2016-01-06,null,null,null,null,null,null
2016-01-07,null,null,null,null,null,null
2016-01-08,null,null,null,null,null,null
2016-01-11,null,null,null,null,null,null
2016-01-12,null,null,null,null,null,null
2016-01-13,null,null,null,null,null,null
2016-01-14,null,null,null,null,null,null
2016-01-15,null,null,null,null,null,null
2016-01-18,null,null,null,null,null,null
2016-01-19,null,null,null,null,null,null
2016-01-20,null,null,null,null,null,null
2016-01-21,null,null,null,null,null,null
2016-01-22,null,null,null,null,null,null
2016-01-25,null,null,null,null,null,null
2016-01-27,null,null,null,null,null,null
2016-01-28,null,null,null,null,null,null
2016-01-29,null,null,null,null,null,null
2016-02-01,null,null,null,null,null,null
2016-02-02,null,null,null,null,null,null
2016-02-03,null,null,null,null,null,null
2016-02-04,null,null,null,null,null,null
2016-02-05,null,null,null,null,null,null
2016-02-08,null,null,null,null,null,null
2016-02-09,null,null,null,null,null,null
2016-02-10,null,null,null,null,null,null
2016-02-11,null,null,null,null,null,null
2016-02-12,null,null,null,null,null,null
2016-02-15,null,null,null,null,null,null
2016-02-16,null,null,null,null,null,null
2016-02-17,null,null,null,null,null,null
2016-02-18,null,null,null,null,null,null
2016-02-19,null,null,null,null,null,null
2016-02-22,null,null,null,null,null,null
2016-02-23,null,null,null,null,null,null
2016-02-24,null,null,null,null,null,null
2016-02-25,null,null,null,null,null,null
2016-02-26,null,null,null,null,null,null
2016-02-29,null,null,null,null,null,null
2016-03-01,null,null,null,null,null,null
2016-03-02,null,null,null,null,null,null
2016-03-03,null,null,null,null,null,null
2016-03-04,15.510000,15.510000,15.510000,15.510000,15.510000,0
2016-03-08,null,null,null,null,null,null
2016-03-09,null,null,null,null,null,null
2016-03-10,null,null,null,null,null,null
2016-03-11,null,null,null,null,null,null
2016-03-14,null,null,null,null,null,null
2016-03-15,null,null,null,null,null,null
2016-03-16,null,null,null,null,null,null
2016-03-17,null,null,null,null,null,null
2016-03-18,null,null,null,null,null,null
2016-03-21,null,null,null,null,null,null
2016-03-22,null,null,null,null,null,null
2016-03-23,null,null,null,null,null,null
2016-03-28,null,null,null,null,null,null
2016-03-29,null,null,null,null,null,null
2016-03-30,null,null,null,null,null,null
2016-03-31,null,null,null,null,null,null
2016-04-01,null,null,null,null,null,null
2016-04-04,null,null,null,null,null,null
2016-04-05,null,null,null,null,null,null
2016-04-06,null,null,null,null,null,null
2016-04-07,null,null,null,null,null,null
2016-04-08,null,null,null,null,null,null
2016-04-11,null,null,null,null,null,null
